image_name,x1,y1,x2,y2,category,file_name,storm_name,year,month,day,hour,International number ID,Name of the storm,Time of analysis,Grade,Latitude of the center,Longitude of the center,Central pressure,Maximum sustained wind speed,Direction of the longest radius of 50kt winds or greater,The longest radius of 50kt winds or greater,The shortest radius of 50kt winds or greater,Direction of the longest radius of 30kt winds or greater,The longest radius of 30kt winds or greater,The shortest radius of 30kt winds or greater,Indicator of landfall or passage,hurricane_center_x,hurricane_center_y,_parsed_time,split_group
2022152N.NORU.2022.09.24.1800.HIMARAWI-8-9.ir_resize.png,402,216,464,278,Typhoon (TY),2022152N.NORU.2022.09.24.1800.HIMARAWI-8-9.ir_resize.png,NORU,2022,9,24,1800,2216,NORU,2022-09-24 18:00:00,Typhoon (TY),15.2,124.7,950,90.0,(symmetric circle),50.0,50.0,Southwest (SW),120.0,90.0, ,433.0,247.0,,train
2022150N.NORU.2022.09.25.0000.HIMARAWI-8-9.ir_resize.png,388,218,451,281,Typhoon (TY),2022150N.NORU.2022.09.25.0000.HIMARAWI-8-9.ir_resize.png,NORU,2022,9,25,0,2216,NORU,2022-09-25 00:00:00,Typhoon (TY),15.0,123.6,940,95.0,(symmetric circle),50.0,50.0,Southwest (SW),120.0,90.0, ,419.5,249.5,2022-09-25,train
2022150N.NORU.2022.09.25.0600.HIMARAWI-8-9.ir_resize.png,374,218,437,281,Typhoon (TY),2022150N.NORU.2022.09.25.0600.HIMARAWI-8-9.ir_resize.png,NORU,2022,9,25,600,2216,NORU,2022-09-25 06:00:00,Typhoon (TY),15.0,122.5,940,95.0,(symmetric circle),50.0,50.0,Southwest (SW),120.0,90.0, ,405.5,249.5,,train
2022152N.NORU.2022.09.25.1200.HIMARAWI-8-9.ir_resize.png,361,216,423,278,Typhoon (TY),2022152N.NORU.2022.09.25.1200.HIMARAWI-8-9.ir_resize.png,NORU,2022,9,25,1200,2216,NORU,2022-09-25 12:00:00,Typhoon (TY),15.2,121.4,955,85.0,(symmetric circle),40.0,40.0,(symmetric circle),120.0,120.0, ,392.0,247.0,,train
2022230N.ROKE.2022.09.28.1200.HIMARAWI-8-9.ir_resize.png,489,118,552,181,Tropical Storm (TS),2022230N.ROKE.2022.09.28.1200.HIMARAWI-8-9.ir_resize.png,ROKE,2022,9,28,1200,2218,ROKE,2022-09-28 12:00:00,Tropical Storm (TS),23.0,131.7,1000,35.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northeast (NE),120.0,90.0, ,520.5,149.5,,train
2022238N.ROKE.2022.09.28.1800.HIMARAWI-8-9.ir_resize.png,489,108,552,171,Tropical Storm (TS),2022238N.ROKE.2022.09.28.1800.HIMARAWI-8-9.ir_resize.png,ROKE,2022,9,28,1800,2218,ROKE,2022-09-28 18:00:00,Tropical Storm (TS),23.8,131.7,998,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northeast (NE),120.0,90.0, ,520.5,139.5,,train
2022249N.ROKE.2022.09.29.0000.HIMARAWI-8-9.ir_resize.png,488,94,551,157,Tropical Storm (TS),2022249N.ROKE.2022.09.29.0000.HIMARAWI-8-9.ir_resize.png,ROKE,2022,9,29,0,2218,ROKE,2022-09-29 00:00:00,Tropical Storm (TS),24.9,131.6,994,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Northeast (NE),120.0,90.0, ,519.5,125.5,2022-09-29,train
2022258N.ROKE.2022.09.29.0600.HIMARAWI-8-9.ir_resize.png,494,83,557,146,Severe Tropical Storm (STS),2022258N.ROKE.2022.09.29.0600.HIMARAWI-8-9.ir_resize.png,ROKE,2022,9,29,600,2218,ROKE,2022-09-29 06:00:00,Severe Tropical Storm (STS),25.8,132.1,990,55.0,(symmetric circle),30.0,30.0,Northeast (NE),120.0,90.0, ,525.5,114.5,,train
2022266N.ROKE.2022.09.29.1200.HIMARAWI-8-9.ir_resize.png,507,73,569,136,Typhoon (TY),2022266N.ROKE.2022.09.29.1200.HIMARAWI-8-9.ir_resize.png,ROKE,2022,9,29,1200,2218,ROKE,2022-09-29 12:00:00,Typhoon (TY),26.6,133.1,980,65.0,(symmetric circle),40.0,40.0,Northeast (NE),120.0,90.0, ,538.0,104.5,,train
2022197N.NESAT.2022.10.16.0600.HIMARAWI-8-9.ir_resize.png,343,159,406,222,Severe Tropical Storm (STS),2022197N.NESAT.2022.10.16.0600.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,16,600,2220,NESAT,2022-10-16 06:00:00,Severe Tropical Storm (STS),19.7,120.0,985,55.0,(symmetric circle),30.0,30.0,North (N),180.0,120.0, ,374.5,190.5,,train
2022199N.NESAT.2022.10.16.1200.HIMARAWI-8-9.ir_resize.png,328,157,391,219,Severe Tropical Storm (STS),2022199N.NESAT.2022.10.16.1200.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,16,1200,2220,NESAT,2022-10-16 12:00:00,Severe Tropical Storm (STS),19.9,118.8,985,55.0,(symmetric circle),30.0,30.0,Northwest (NW),180.0,120.0, ,359.5,188.0,,train
2022199N.NESAT.2022.10.16.1800.HIMARAWI-8-9.ir_resize.png,316,157,378,219,Severe Tropical Storm (STS),2022199N.NESAT.2022.10.16.1800.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,16,1800,2220,NESAT,2022-10-16 18:00:00,Severe Tropical Storm (STS),19.9,117.8,985,55.0,(symmetric circle),30.0,30.0,Northwest (NW),180.0,120.0, ,347.0,188.0,,train
2022194N.NESAT.2022.10.17.0600.HIMARAWI-8-9.ir_resize.png,296,163,358,226,Typhoon (TY),2022194N.NESAT.2022.10.17.0600.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,17,600,2220,NESAT,2022-10-17 06:00:00,Typhoon (TY),19.4,116.2,970,70.0,(symmetric circle),50.0,50.0,Northwest (NW),180.0,120.0, ,327.0,194.5,,train
2022190N.NESAT.2022.10.17.1200.HIMARAWI-8-9.ir_resize.png,287,168,349,231,Typhoon (TY),2022190N.NESAT.2022.10.17.1200.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,17,1200,2220,NESAT,2022-10-17 12:00:00,Typhoon (TY),19.0,115.5,965,75.0,(symmetric circle),60.0,60.0,Northwest (NW),180.0,120.0, ,318.0,199.5,,train
2022186N.NESAT.2022.10.17.1800.HIMARAWI-8-9.ir_resize.png,276,173,338,236,Typhoon (TY),2022186N.NESAT.2022.10.17.1800.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,17,1800,2220,NESAT,2022-10-17 18:00:00,Typhoon (TY),18.6,114.6,965,75.0,(symmetric circle),60.0,60.0,Northwest (NW),180.0,120.0, ,307.0,204.5,,train
2022182N.NESAT.2022.10.18.0000.HIMARAWI-8-9.ir_resize.png,267,178,329,241,Typhoon (TY),2022182N.NESAT.2022.10.18.0000.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,18,0,2220,NESAT,2022-10-18 00:00:00,Typhoon (TY),18.2,113.9,965,75.0,(symmetric circle),60.0,60.0,Northwest (NW),180.0,120.0, ,298.0,209.5,2022-10-18,train
2022179N.NESAT.2022.10.18.0600.HIMARAWI-8-9.ir_resize.png,257,182,319,244,Typhoon (TY),2022179N.NESAT.2022.10.18.0600.HIMARAWI-8-9.ir_resize.png,NESAT,2022,10,18,600,2220,NESAT,2022-10-18 06:00:00,Typhoon (TY),17.9,113.1,965,75.0,(symmetric circle),60.0,60.0,Northwest (NW),180.0,120.0, ,288.0,213.0,,train
2022135N.NALGAE.2022.10.28.1800.HIMARAWI-8-9.ir_resize.png,389,237,452,299,Severe Tropical Storm (STS),2022135N.NALGAE.2022.10.28.1800.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,10,28,1800,2222,NALGAE,2022-10-28 18:00:00,Severe Tropical Storm (STS),13.5,123.7,985,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,South (S),450.0,350.0, ,420.5,268.0,,test
2022135N.NALGAE.2022.10.29.0000.HIMARAWI-8-9.ir_resize.png,372,237,434,299,Severe Tropical Storm (STS),2022135N.NALGAE.2022.10.29.0000.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,10,29,0,2222,NALGAE,2022-10-29 00:00:00,Severe Tropical Storm (STS),13.5,122.3,985,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,(symmetric circle),400.0,400.0, ,403.0,268.0,2022-10-29,test
2022140N.NALGAE.2022.10.29.0600.HIMARAWI-8-9.ir_resize.png,362,231,424,293,Severe Tropical Storm (STS),2022140N.NALGAE.2022.10.29.0600.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,10,29,600,2222,NALGAE,2022-10-29 06:00:00,Severe Tropical Storm (STS),14.0,121.5,985,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,(symmetric circle),400.0,400.0, ,393.0,262.0,,test
2022179N.NALGAE.2022.10.31.1200.HIMARAWI-8-9.ir_resize.png,298,182,361,244,Severe Tropical Storm (STS),2022179N.NALGAE.2022.10.31.1200.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,10,31,1200,2222,NALGAE,2022-10-31 12:00:00,Severe Tropical Storm (STS),17.9,116.4,975,60.0,(symmetric circle),60.0,60.0,Northwest (NW),350.0,240.0, ,329.5,213.0,,test
2022183N.NALGAE.2022.10.31.1800.HIMARAWI-8-9.ir_resize.png,296,177,358,239,Severe Tropical Storm (STS),2022183N.NALGAE.2022.10.31.1800.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,10,31,1800,2222,NALGAE,2022-10-31 18:00:00,Severe Tropical Storm (STS),18.3,116.2,975,60.0,(symmetric circle),60.0,60.0,Northwest (NW),300.0,200.0, ,327.0,208.0,,test
2022188N.NALGAE.2022.11.01.0000.HIMARAWI-8-9.ir_resize.png,292,171,354,233,Severe Tropical Storm (STS),2022188N.NALGAE.2022.11.01.0000.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,11,1,0,2222,NALGAE,2022-11-01 00:00:00,Severe Tropical Storm (STS),18.8,115.9,975,60.0,(symmetric circle),60.0,60.0,Northwest (NW),300.0,200.0, ,323.0,202.0,2022-11-01,test
2022193N.NALGAE.2022.11.01.0600.HIMARAWI-8-9.ir_resize.png,291,164,353,227,Severe Tropical Storm (STS),2022193N.NALGAE.2022.11.01.0600.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,11,1,600,2222,NALGAE,2022-11-01 06:00:00,Severe Tropical Storm (STS),19.3,115.8,975,60.0,(symmetric circle),60.0,60.0,North (N),300.0,200.0, ,322.0,195.5,,test
2022198N.NALGAE.2022.11.01.1200.HIMARAWI-8-9.ir_resize.png,287,158,349,221,Severe Tropical Storm (STS),2022198N.NALGAE.2022.11.01.1200.HIMARAWI-8-9.ir_resize.png,NALGAE,2022,11,1,1200,2222,NALGAE,2022-11-01 12:00:00,Severe Tropical Storm (STS),19.8,115.5,980,55.0,(symmetric circle),50.0,50.0,North (N),240.0,180.0, ,318.0,189.5,,test
2022182N.PAKHAR.2022.12.11.1200.HIMARAWI-8-9.ir_resize.png,431,178,493,241,Tropical Storm (TS),2022182N.PAKHAR.2022.12.11.1200.HIMARAWI-8-9.ir_resize.png,PAKHAR,2022,12,11,1200,2225,PAKHAR,2022-12-11 12:00:00,Tropical Storm (TS),18.2,127.0,1000,35.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,(symmetric circle),90.0,90.0, ,462.0,209.5,,train
2022190N.PAKHAR.2022.12.11.1800.HIMARAWI-8-9.ir_resize.png,444,168,507,231,Tropical Storm (TS),2022190N.PAKHAR.2022.12.11.1800.HIMARAWI-8-9.ir_resize.png,PAKHAR,2022,12,11,1800,2225,PAKHAR,2022-12-11 18:00:00,Tropical Storm (TS),19.0,128.1,998,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,(symmetric circle),90.0,90.0, ,475.5,199.5,,train
2022200N.PAKHAR.2022.12.12.0000.HIMARAWI-8-9.ir_resize.png,459,156,522,218,Tropical Storm (TS),2022200N.PAKHAR.2022.12.12.0000.HIMARAWI-8-9.ir_resize.png,PAKHAR,2022,12,12,0,2225,PAKHAR,2022-12-12 00:00:00,Tropical Storm (TS),20.0,129.3,998,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),150.0,90.0, ,490.5,187.0,2022-12-12,train
2022204N.PAKHAR.2022.12.12.0600.HIMARAWI-8-9.ir_resize.png,481,151,543,213,Tropical Storm (TS),2022204N.PAKHAR.2022.12.12.0600.HIMARAWI-8-9.ir_resize.png,PAKHAR,2022,12,12,600,2225,PAKHAR,2022-12-12 06:00:00,Tropical Storm (TS),20.4,131.0,1002,35.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,North (N),150.0,90.0, ,512.0,182.0,,train
2023164N.MAWAR.2023.05.27.0000.HIMARAWI-8-9.ir_resize.png,512,201,574,263,Typhoon (TY),2023164N.MAWAR.2023.05.27.0000.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,27,0,2302,MAWAR,2023-05-27 00:00:00,Typhoon (TY),16.4,133.5,910,105.0,Northeast (NE),120.0,100.0,Northeast (NE),375.0,300.0, ,543.0,232.0,2023-05-27,val
2023166N.MAWAR.2023.05.27.0600.HIMARAWI-8-9.ir_resize.png,496,198,558,261,Typhoon (TY),2023166N.MAWAR.2023.05.27.0600.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,27,600,2302,MAWAR,2023-05-27 06:00:00,Typhoon (TY),16.6,132.2,925,95.0,Northeast (NE),130.0,90.0,Northeast (NE),375.0,300.0, ,527.0,229.5,,val
2023168N.MAWAR.2023.05.27.1200.HIMARAWI-8-9.ir_resize.png,479,196,542,258,Typhoon (TY),2023168N.MAWAR.2023.05.27.1200.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,27,1200,2302,MAWAR,2023-05-27 12:00:00,Typhoon (TY),16.8,130.9,945,85.0,Northeast (NE),130.0,90.0,Northeast (NE),375.0,300.0, ,510.5,227.0,,val
2023171N.MAWAR.2023.05.27.1800.HIMARAWI-8-9.ir_resize.png,464,192,527,254,Typhoon (TY),2023171N.MAWAR.2023.05.27.1800.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,27,1800,2302,MAWAR,2023-05-27 18:00:00,Typhoon (TY),17.1,129.7,945,85.0,Northeast (NE),130.0,90.0,Northeast (NE),375.0,300.0, ,495.5,223.0,,val
2023172N.MAWAR.2023.05.28.0000.HIMARAWI-8-9.ir_resize.png,452,191,514,253,Typhoon (TY),2023172N.MAWAR.2023.05.28.0000.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,28,0,2302,MAWAR,2023-05-28 00:00:00,Typhoon (TY),17.2,128.7,945,85.0,Northeast (NE),130.0,90.0,Northeast (NE),425.0,325.0, ,483.0,222.0,2023-05-28,val
2023176N.MAWAR.2023.05.28.0600.HIMARAWI-8-9.ir_resize.png,442,186,504,248,Typhoon (TY),2023176N.MAWAR.2023.05.28.0600.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,28,600,2302,MAWAR,2023-05-28 06:00:00,Typhoon (TY),17.6,127.9,945,85.0,Northeast (NE),120.0,80.0,Northeast (NE),425.0,325.0, ,473.0,217.0,,val
2023180N.MAWAR.2023.05.28.1200.HIMARAWI-8-9.ir_resize.png,436,181,498,243,Typhoon (TY),2023180N.MAWAR.2023.05.28.1200.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,28,1200,2302,MAWAR,2023-05-28 12:00:00,Typhoon (TY),18.0,127.4,945,85.0,East (E),120.0,80.0,East (E),425.0,325.0, ,467.0,212.0,,val
2023186N.MAWAR.2023.05.28.1800.HIMARAWI-8-9.ir_resize.png,427,173,489,236,Typhoon (TY),2023186N.MAWAR.2023.05.28.1800.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,28,1800,2302,MAWAR,2023-05-28 18:00:00,Typhoon (TY),18.6,126.7,945,85.0,East (E),120.0,80.0,East (E),425.0,325.0, ,458.0,204.5,,val
2023190N.MAWAR.2023.05.29.0000.HIMARAWI-8-9.ir_resize.png,421,168,483,231,Typhoon (TY),2023190N.MAWAR.2023.05.29.0000.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,29,0,2302,MAWAR,2023-05-29 00:00:00,Typhoon (TY),19.0,126.2,945,85.0,East (E),120.0,80.0,East (E),425.0,300.0, ,452.0,199.5,2023-05-29,val
2023194N.MAWAR.2023.05.29.0600.HIMARAWI-8-9.ir_resize.png,416,163,478,226,Typhoon (TY),2023194N.MAWAR.2023.05.29.0600.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,29,600,2302,MAWAR,2023-05-29 06:00:00,Typhoon (TY),19.4,125.8,945,85.0,East (E),120.0,80.0,East (E),425.0,300.0, ,447.0,194.5,,val
2023197N.MAWAR.2023.05.29.1200.HIMARAWI-8-9.ir_resize.png,413,159,476,222,Typhoon (TY),2023197N.MAWAR.2023.05.29.1200.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,29,1200,2302,MAWAR,2023-05-29 12:00:00,Typhoon (TY),19.7,125.6,945,85.0,Southeast (SE),120.0,80.0,Southeast (SE),400.0,300.0, ,444.5,190.5,,val
2023201N.MAWAR.2023.05.29.1800.HIMARAWI-8-9.ir_resize.png,411,154,473,217,Typhoon (TY),2023201N.MAWAR.2023.05.29.1800.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,29,1800,2302,MAWAR,2023-05-29 18:00:00,Typhoon (TY),20.1,125.4,945,85.0,Southeast (SE),120.0,80.0,Southeast (SE),400.0,300.0, ,442.0,185.5,,val
2023203N.MAWAR.2023.05.30.0000.HIMARAWI-8-9.ir_resize.png,407,152,469,214,Typhoon (TY),2023203N.MAWAR.2023.05.30.0000.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,30,0,2302,MAWAR,2023-05-30 00:00:00,Typhoon (TY),20.3,125.1,950,80.0,Southeast (SE),120.0,80.0,Southeast (SE),400.0,270.0, ,438.0,183.0,2023-05-30,val
2023206N.MAWAR.2023.05.30.0600.HIMARAWI-8-9.ir_resize.png,406,148,468,211,Typhoon (TY),2023206N.MAWAR.2023.05.30.0600.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,30,600,2302,MAWAR,2023-05-30 06:00:00,Typhoon (TY),20.6,125.0,950,80.0,Southeast (SE),120.0,80.0,Southeast (SE),400.0,270.0, ,437.0,179.5,,val
2023208N.MAWAR.2023.05.30.1200.HIMARAWI-8-9.ir_resize.png,406,146,468,208,Typhoon (TY),2023208N.MAWAR.2023.05.30.1200.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,30,1200,2302,MAWAR,2023-05-30 12:00:00,Typhoon (TY),20.8,125.0,955,70.0,Southeast (SE),100.0,70.0,Southeast (SE),375.0,240.0, ,437.0,177.0,,val
2023212N.MAWAR.2023.05.30.1800.HIMARAWI-8-9.ir_resize.png,406,141,468,203,Typhoon (TY),2023212N.MAWAR.2023.05.30.1800.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,30,1800,2302,MAWAR,2023-05-30 18:00:00,Typhoon (TY),21.2,125.0,955,70.0,Southeast (SE),100.0,70.0,Southeast (SE),375.0,240.0, ,437.0,172.0,,val
2023214N.MAWAR.2023.05.31.0000.HIMARAWI-8-9.ir_resize.png,407,138,469,201,Typhoon (TY),2023214N.MAWAR.2023.05.31.0000.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,31,0,2302,MAWAR,2023-05-31 00:00:00,Typhoon (TY),21.4,125.1,955,70.0,Southeast (SE),100.0,70.0,Southeast (SE),375.0,240.0, ,438.0,169.5,2023-05-31,val
2023222N.MAWAR.2023.05.31.0600.HIMARAWI-8-9.ir_resize.png,409,128,472,191,Typhoon (TY),2023222N.MAWAR.2023.05.31.0600.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,31,600,2302,MAWAR,2023-05-31 06:00:00,Typhoon (TY),22.2,125.3,960,65.0,Southeast (SE),100.0,70.0,Southeast (SE),375.0,240.0, ,440.5,159.5,,val
2023227N.MAWAR.2023.05.31.1200.HIMARAWI-8-9.ir_resize.png,411,122,473,184,Typhoon (TY),2023227N.MAWAR.2023.05.31.1200.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,31,1200,2302,MAWAR,2023-05-31 12:00:00,Typhoon (TY),22.7,125.4,960,65.0,Southeast (SE),100.0,60.0,Southeast (SE),375.0,240.0, ,442.0,153.0,,val
2023236N.MAWAR.2023.05.31.1800.HIMARAWI-8-9.ir_resize.png,413,111,476,173,Severe Tropical Storm (STS),2023236N.MAWAR.2023.05.31.1800.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,5,31,1800,2302,MAWAR,2023-05-31 18:00:00,Severe Tropical Storm (STS),23.6,125.6,965,60.0,East (E),90.0,60.0,Southeast (SE),375.0,240.0, ,444.5,142.0,,val
2023241N.MAWAR.2023.06.01.0000.HIMARAWI-8-9.ir_resize.png,416,104,478,167,Severe Tropical Storm (STS),2023241N.MAWAR.2023.06.01.0000.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,6,1,0,2302,MAWAR,2023-06-01 00:00:00,Severe Tropical Storm (STS),24.1,125.8,970,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Southeast (SE),350.0,240.0, ,447.0,135.5,2023-06-01,val
2023249N.MAWAR.2023.06.01.0600.HIMARAWI-8-9.ir_resize.png,419,94,482,157,Severe Tropical Storm (STS),2023249N.MAWAR.2023.06.01.0600.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,6,1,600,2302,MAWAR,2023-06-01 06:00:00,Severe Tropical Storm (STS),24.9,126.1,970,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,Southeast (SE),350.0,240.0, ,450.5,125.5,,val
2023259N.MAWAR.2023.06.01.1200.HIMARAWI-8-9.ir_resize.png,432,82,494,144,Severe Tropical Storm (STS),2023259N.MAWAR.2023.06.01.1200.HIMARAWI-8-9.ir_resize.png,MAWAR,2023,6,1,1200,2302,MAWAR,2023-06-01 12:00:00,Severe Tropical Storm (STS),25.9,127.1,970,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,East (E),325.0,240.0, ,463.0,113.0,,val
2023147N.GUCHOL.2023.06.07.0000.HIMARAWI-8-9.ir_resize.png,522,222,584,284,Tropical Storm (TS),2023147N.GUCHOL.2023.06.07.0000.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,7,0,2303,GUCHOL,2023-06-07 00:00:00,Tropical Storm (TS),14.7,134.3,998,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,East (E),180.0,120.0, ,553.0,253.0,2023-06-07,train
2023150N.GUCHOL.2023.06.07.0600.HIMARAWI-8-9.ir_resize.png,516,218,578,281,Tropical Storm (TS),2023150N.GUCHOL.2023.06.07.0600.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,7,600,2303,GUCHOL,2023-06-07 06:00:00,Tropical Storm (TS),15.0,133.8,996,40.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,East (E),180.0,120.0, ,547.0,249.5,,train
2023151N.GUCHOL.2023.06.07.1200.HIMARAWI-8-9.ir_resize.png,508,217,571,279,Tropical Storm (TS),2023151N.GUCHOL.2023.06.07.1200.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,7,1200,2303,GUCHOL,2023-06-07 12:00:00,Tropical Storm (TS),15.1,133.2,992,45.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,East (E),210.0,150.0, ,539.5,248.0,,train
2023155N.GUCHOL.2023.06.07.1800.HIMARAWI-8-9.ir_resize.png,498,212,561,274,Severe Tropical Storm (STS),2023155N.GUCHOL.2023.06.07.1800.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,7,1800,2303,GUCHOL,2023-06-07 18:00:00,Severe Tropical Storm (STS),15.5,132.4,990,50.0,No direction (Longest radius of 50kt winds is 0),0.0,0.0,East (E),210.0,150.0, ,529.5,243.0,,train
2023158N.GUCHOL.2023.06.08.0000.HIMARAWI-8-9.ir_resize.png,488,208,551,271,Severe Tropical Storm (STS),2023158N.GUCHOL.2023.06.08.0000.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,8,0,2303,GUCHOL,2023-06-08 00:00:00,Severe Tropical Storm (STS),15.8,131.6,985,55.0,(symmetric circle),60.0,60.0,East (E),210.0,150.0, ,519.5,239.5,2023-06-08,train
2023160N.GUCHOL.2023.06.08.0600.HIMARAWI-8-9.ir_resize.png,482,206,544,268,Severe Tropical Storm (STS),2023160N.GUCHOL.2023.06.08.0600.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,8,600,2303,GUCHOL,2023-06-08 06:00:00,Severe Tropical Storm (STS),16.0,131.1,980,60.0,(symmetric circle),60.0,60.0,East (E),210.0,150.0, ,513.0,237.0,,train
2023163N.GUCHOL.2023.06.08.1200.HIMARAWI-8-9.ir_resize.png,478,202,541,264,Typhoon (TY),2023163N.GUCHOL.2023.06.08.1200.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,8,1200,2303,GUCHOL,2023-06-08 12:00:00,Typhoon (TY),16.3,130.8,970,70.0,(symmetric circle),60.0,60.0,Northeast (NE),240.0,180.0, ,509.5,233.0,,train
2023168N.GUCHOL.2023.06.08.1800.HIMARAWI-8-9.ir_resize.png,473,196,536,258,Typhoon (TY),2023168N.GUCHOL.2023.06.08.1800.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,8,1800,2303,GUCHOL,2023-06-08 18:00:00,Typhoon (TY),16.8,130.4,965,75.0,(symmetric circle),60.0,60.0,Northeast (NE),240.0,180.0, ,504.5,227.0,,train
2023172N.GUCHOL.2023.06.09.0000.HIMARAWI-8-9.ir_resize.png,473,191,536,253,Typhoon (TY),2023172N.GUCHOL.2023.06.09.0000.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,9,0,2303,GUCHOL,2023-06-09 00:00:00,Typhoon (TY),17.2,130.4,965,75.0,(symmetric circle),60.0,60.0,Northeast (NE),240.0,210.0, ,504.5,222.0,2023-06-09,train
2023178N.GUCHOL.2023.06.09.0600.HIMARAWI-8-9.ir_resize.png,469,183,532,246,Typhoon (TY),2023178N.GUCHOL.2023.06.09.0600.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,9,600,2303,GUCHOL,2023-06-09 06:00:00,Typhoon (TY),17.8,130.1,965,75.0,(symmetric circle),60.0,60.0,Northeast (NE),240.0,210.0, ,500.5,214.5,,train
2023181N.GUCHOL.2023.06.09.1200.HIMARAWI-8-9.ir_resize.png,467,179,529,242,Typhoon (TY),2023181N.GUCHOL.2023.06.09.1200.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,9,1200,2303,GUCHOL,2023-06-09 12:00:00,Typhoon (TY),18.1,129.9,965,75.0,(symmetric circle),60.0,60.0,Northeast (NE),240.0,210.0, ,498.0,210.5,,train
2023185N.GUCHOL.2023.06.09.1800.HIMARAWI-8-9.ir_resize.png,467,174,529,237,Typhoon (TY),2023185N.GUCHOL.2023.06.09.1800.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,9,1800,2303,GUCHOL,2023-06-09 18:00:00,Typhoon (TY),18.5,129.9,960,80.0,(symmetric circle),70.0,70.0,Northeast (NE),240.0,210.0, ,498.0,205.5,,train
2023189N.GUCHOL.2023.06.10.0000.HIMARAWI-8-9.ir_resize.png,467,169,529,232,Typhoon (TY),2023189N.GUCHOL.2023.06.10.0000.HIMARAWI-8-9.ir_resize.png,GUCHOL,2023,6,10,0,2303,GUCHOL,2023-06-10 00:00:00,Typhoon (TY),18.9,129.9,960,80.0,(symmetric circle),70.0,70.0,Northeast (NE),240.0,210.0, ,498.0,200.5,2023-06-10,train
